id	lemma	part_of_speech	cefr_level	cefr_basis	cefr_source_id	frequency_band	frequency_basis	frequency_source_id	frequency_rank	provenance_ids	spelling_variants	status
master-swell-verb	swell	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3494	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-switch-noun	switch	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1513	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-switch-verb	switch	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1513	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-sword-noun	sword	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4422	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-sympathy-noun	sympathy	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3353	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-symptom-noun	symptom	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2121	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-syndrome-noun	syndrome	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4291	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-systematic-adjective	systematic	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3970	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-take-noun	take	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	109	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-talk-noun	talk	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	187	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tank-noun	tank	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2239	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tape-verb	tape	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1421	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-taste-noun	taste	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1463	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-taste-verb	taste	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1463	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tax-noun	tax	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	837	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tear-verb	tear	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1520	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-technique-noun	technique	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1274	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-technological-adjective	technological	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3066	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v25	temporary	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1870	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
v108	temporary	noun	B1	editorial-estimate		common	source-backed-rank	ngsl-gr-1.0	1870	ngsl-gr-1.0,vocabulary-core-2026-08		validated
master-tempt-verb	tempt	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3328	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
b1-tend	tend	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	893	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-tense-adjective	tense	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3284	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-tense-noun	tense	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3284	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-tension-noun	tension	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2125	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-term-noun	term	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	330	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-terminal-noun	terminal	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3164	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-terribly-adverb	terribly	adverb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3690	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-terror-noun	terror	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3112	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-terrorism-noun	terrorism	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3040	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-terrorist-noun	terrorist	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2171	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-theft-noun	theft	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4516	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-theory-noun	theory	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	926	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-thorough-adjective	thorough	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4348	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-threat-noun	threat	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1398	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-through-adverb	through	adverb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	158	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-throughout-preposition	throughout	preposition	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	947	cefrj-1.5,ngsl-gr-1.0		validated
master-thumb-noun	thumb	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3994	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-thus-adverb	thus	adverb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	734	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tick-noun	tick	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3773	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tick-verb	tick	verb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3773	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tide-noun	tide	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3643	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tie-verb	tie	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1566	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tighten-verb	tighten	verb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4037	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-till-conjunction	till	conjunction	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1621	cefrj-1.5,ngsl-gr-1.0		validated
master-tiny-adjective	tiny	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1686	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tire-verb	tire	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1381	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tobacco-noun	tobacco	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3132	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-top-adjective	top	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	425	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-total-adjective	total	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	619	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-total-noun	total	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	619	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-totally-adverb	totally	adverb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1446	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-touch-verb	touch	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	884	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tour-verb	tour	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1139	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-trace-noun	trace	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2097	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-traditionally-adverb	traditionally	adverb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3270	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-trail-noun	trail	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2233	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-transfer-verb	transfer	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1160	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-transform-verb	transform	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2224	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-transformation-noun	transformation	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3034	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-transport-noun	transport	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1260	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-treat-noun	treat	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	854	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-treatment-noun	treatment	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	861	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tremendous-adjective	tremendous	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2928	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-trend-noun	trend	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1331	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-trim-noun	trim	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3931	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-triumph-noun	triumph	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3541	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tropical-adjective	tropical	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3660	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-trouble-verb	trouble	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	882	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-tumble-verb	tumble	verb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4773	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-type-verb	type	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	439	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-typical-adjective	typical	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1586	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-typically-adverb	typically	adverb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2056	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-unable-adjective	unable	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1768	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-unclear-adjective	unclear	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	937	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-uncover-verb	uncover	verb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4331	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-underneath-preposition	underneath	preposition	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3563	cefrj-1.5,nawl-1.2,ngsl-gr-1.0		validated
master-unemployed-adjective	unemployed	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3407	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-unemployment-noun	unemployment	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2034	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-unexpected-adjective	unexpected	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3019	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-unify-verb	unify	verb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4377	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-union-noun	union	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1329	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-unique-adjective	unique	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1644	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-unless-conjunction	unless	conjunction	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1055	cefrj-1.5,ngsl-gr-1.0		validated
master-unlikely-adjective	unlikely	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2089	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-until-conjunction	until	conjunction	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	305	cefrj-1.5,ngsl-gr-1.0		validated
master-unusually-adverb	unusually	adverb	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4980	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-update-verb	update	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1983	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-upper-adjective	upper	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1978	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-upward-adjective	upward	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2939	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-urge-noun	urge	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1836	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-urgent-adjective	urgent	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3119	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-usage-noun	usage	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3542	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-vague-adjective	vague	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4129	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-valuable-adjective	valuable	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1948	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-variety-noun	variety	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1004	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-various-adjective	various	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	732	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vast-adjective	vast	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1852	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vehicle-noun	vehicle	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1458	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vein-noun	vein	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4094	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-via-preposition	via	preposition	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1784	cefrj-1.5,ngsl-gr-1.0		validated
master-victim-noun	victim	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1570	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-victory-noun	victory	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1826	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-view-verb	view	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	343	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-violence-noun	violence	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1486	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-virtual-adjective	virtual	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3679	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vision-noun	vision	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1701	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-volume-noun	volume	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1414	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-volunteer-verb	volunteer	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2012	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vote-verb	vote	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	598	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vowel-noun	vowel	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4838	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-wake-verb	wake	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1558	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-warm-verb	warm	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1071	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-warn-verb	warn	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1182	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-warranty-noun	warranty	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4245	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-waste-adjective	waste	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1296	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-waste-noun	waste	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1296	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-waste-verb	waste	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1296	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wave-verb	wave	verb	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1208	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-weapon-noun	weapon	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1375	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-welcome-adjective	welcome	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1039	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-whatever-pronoun	whatever	pronoun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	725	cefrj-1.5,ngsl-gr-1.0		validated
master-whenever-conjunction	whenever	conjunction	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2177	cefrj-1.5,ngsl-gr-1.0		validated
master-whether-conjunction	whether	conjunction	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	323	cefrj-1.5,ngsl-gr-1.0		validated
master-while-noun	while	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	205	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-whoever-pronoun	whoever	pronoun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3582	cefrj-1.5,nawl-1.2,ngsl-gr-1.0		validated
master-whole-noun	whole	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	360	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-widespread-adjective	widespread	adjective	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2957	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-willingness-noun	willingness	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3883	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wing-noun	wing	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2059	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wire-noun	wire	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2088	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-witness-verb	witness	verb	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1692	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wonder-noun	wonder	noun	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	715	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-workplace-noun	workplace	noun	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3550	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-workshop-noun	workshop	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2912	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-worth-adjective	worth	adjective	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	866	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-worthwhile-adjective	worthwhile	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4266	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-worthy-adjective	worthy	adjective	B1	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3697	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wound-noun	wound	noun	B1	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2225	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-yet-conjunction	yet	conjunction	B1	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	361	cefrj-1.5,ngsl-gr-1.0		validated
master-abandoned-adjective	abandoned	adjective	B2	source-backed	cefrj-1.5	less-common	editorial-band			cefrj-1.5,oewn-2025		validated
master-abnormally-adverb	abnormally	adverb	B2	source-backed	cefrj-1.5	less-common	editorial-band			cefrj-1.5,oewn-2025		validated
master-abolish-verb	abolish	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4678	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
